nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;IBUA;costo;stock_minimo;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
CARGADOR UNIVERSAL ZD668;;;;;;993;0;16771;16770.83333;0;0;15555.55556;15555.55556;0;0;0;0;15555.55556;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;25027.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CARGADOR V8 3.1;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CARGADOR V8 5A;;;;;;1000;0;10781;10781.25;0;0;10000;10000;0;0;0;0;10000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;19125;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CARGADOR XIAOMI 27W USB TC;;;;;;999;0;9823;9822.916667;0;0;9111.111111;9111.111111;0;0;0;0;9111.111111;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;18180.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CARGADOR XIAOMI 33W;;;;;;972;0;13177;13177.08333;0;0;12222.22222;12222.22222;0;0;0;0;12222.22222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;21486.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CARGADOR XIAOMI 33W T.C;;;;;;1046;0;14375;14375;0;0;11000;11000;0;0;0;0;11000;5;FALSE;FALSE;FALSE;1;23.47826087;TRUE;ACCESORIOS;GENERICA;;22666.66667;0;0;0;;KINOTEC MEDELLIN;;;;Estandar
CARGADOR XIAOMI 67W;;;;;;1099;0;27552;27552.08333;0;0;12000;12000;0;0;0;0;12000;5;FALSE;FALSE;FALSE;1;56.44612476;TRUE;ACCESORIOS;GENERICA;;35652.77778;0;0;0;;NAISU;8754;;;Estandar
CARGADOR XIAOMO 67W USB V8;;;;;;988;0;13536;13536.45833;0;0;12555.55556;12555.55556;0;0;0;0;12555.55556;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;21840.27778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CONVERTIDOR PLUG TC;;;;;;1000;0;5510;5510.416667;0;0;5111.111111;5111.111111;0;0;0;0;5111.111111;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13930.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
CONVERTIDOR V8;;;;;;1000;0;1557;1557.291667;0;0;1444.444444;1444.444444;0;0;0;0;1444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;10034.72222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL A25;;;;;;1000;0;4193;4192.708333;0;0;3888.888889;3888.888889;0;0;0;0;3888.888889;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12631.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA A14;;;;;;998;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA A05S;;;;;;1280;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376818;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;SG TECH;643;;;Estandar
FORRO ACRIGEL DAMA A06;;;;;;685;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA A15;;;;;;950;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA A16 5G;;;;;;986;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA A31;;;;;;1000;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA E14;;;;;;994;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM 14C;;;;;;998;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM NOTE 10 / NOTE 10S;;;;;;1000;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM NOTE 10 PRO 4G;;;;;;1000;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM NOTE 13 4G;;;;;;991;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM NOTE 14 PRO 4G;;;;;;1000;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM NOTE 14S;;;;;;1000;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL DAMA RM9;;;;;;1000;0;3474;3473.958333;0;0;3222.222222;3222.222222;0;0;0;0;3222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;11923.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL FINO A05;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL FINO CAMON 30 PRO 4G/5G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL FINO NOTE 40 PRO 5G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL FINO V 25E;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL FINO Y03;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRIGEL G04;;;;;;1000;0;4193;4192.708333;0;0;3888.888889;3888.888889;0;0;0;0;3888.888889;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12631.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ACRRIGEL NOTE 13 PRO 5G;;;;;;1000;0;4193;4192.708333;0;0;3888.888889;3888.888889;0;0;0;0;3888.888889;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12631.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA A 05S;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA G15;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA G24;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA RM 13C;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA RM NOTE 14 4G;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA A15;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA A55;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA A56;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA G05;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA RM 14C;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ADHARA RM NOTE 14 PRO;;;;;;1000;0;8385;8385.416667;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;16763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO AIRPODS 4 CLEAR;;;;;;999;0;10182;10182.29167;0;0;9444.444444;9444.444444;0;0;0;0;9444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;18534.72222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO AIRPODS 4 SPINGEN;;;;;;1000;0;12578;12578.125;0;0;11666.66667;11666.66667;0;0;0;0;11666.66667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;20895.83333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO AIRPODS DISEÃ‘O PRO2;;;;;;1515;0;5914;5913.978495;0;;4400;4400;0;0;0;0;4400;5;FALSE;FALSE;FALSE;1;25.6;TRUE;General;GENERICA;;13812.5;0;0;0;;BT-CASE;3421;;;Estandar
FORRO AIRPODS PRO 2;;;;;;1196;0;8266;8265.625;0;0;4800;4800;0;0;0;0;4800;5;FALSE;FALSE;FALSE;1;41.92816635;TRUE;ACCESORIOS;GENERICA;;16645.83333;0;0;0;;ZARCO GLASSES;5664;;;Estandar
FORRO AIRPODS PRO 3;;;;;;1340;0;4681;4680.851064;0;;4400;4400;0;0;0;0;4400;5;FALSE;FALSE;FALSE;1;6;TRUE;ACCESORIOS;GENERICA;;13104.16667;0;0;0;;A.H.;75544;;;Estandar
FORRO ANTICHOK A14;;;;;;1000;0;5151;5151.041667;0;0;4777.777778;4777.777778;0;0;0;0;4777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;13576.38889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOK A34;;;;;;1000;0;5151;5151.041667;0;0;4777.777778;4777.777778;0;0;0;0;4777.777778;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;13576.38889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES A 06;;;;;;991;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES A 14;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES A 15;;;;;;994;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES A 24;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES A25 5G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES MT G24;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES REDMI NOTE 13 4G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES REDMI NOTE 13 PRO 4G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES RM NOTE 11 4G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE DAMA PINES RM NOTE 12 4G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE A 06;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE A 15;;;;;;676;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE A 24;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE A 25 5G;;;;;;975;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE MT G24;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE RM NOTE 13 4G;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE RM NOTE 13 PRO 4G;;;;;;995;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ANTICHOQUE HOMBRE SPARK GO 2024;;;;;;1000;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A12;;;;;;989;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A13 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A14;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A22 5G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A32 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A35;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA A55;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA CAMON 40 PRO;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA E15;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA G14;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA G22;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA G24;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA G30;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA G75;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA G85;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM 10 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM 12 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM 13C;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM 9A;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM A1 / A2;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM A3;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM A5;;;;;;992;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM NOTE 10S;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM NOTE 13 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM NOTE 13 PRO 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ARMADURA RM NOTE 14 4G;;;;;;1000;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
